ID_DigitalCustomer,ID_WebVisit,Dt_WebVisit,Traffic_Source,Traffic_Medium,Device_Type,NumPageViews,Bounce_Flag,Viewed_Product,Added_To_Cart,Started_Checkout,Purchase_Completed,Revenue,NumTransactions
2831510451256336769,1487028330,13/2/2017,direta,nenhum,desktop,5,0,1,1,0,0,0,0
4733617764644282165,1486990571,13/2/2017,organico,organico,desktop,5,0,2,0,0,0,0,0
662420092017923505,1487002119,13/2/2017,organico,organico,desktop,5,0,1,1,0,0,0,0
9693829447598088604,1486989857,13/2/2017,organico,organico,desktop,5,0,2,0,0,0,0,0
8495024332760096195,1487030829,13/2/2017,organico,organico,mobile,5,0,1,0,0,0,0,0
8118328063366778276,1486975172,13/2/2017,organico,organico,desktop,4,0,3,0,0,0,0,0
3170457300722357963,1487057279,13/2/2017,youTube,indicacao,desktop,5,0,1,1,0,0,0,0
3405454219795748388,1487002299,13/2/2017,youTube,indicacao,tablet,5,0,2,0,0,0,0,0
7135164330894153205,1487026054,13/2/2017,youTube,indicacao,desktop,5,0,2,0,0,0,0,0
8373437015063821669,1487029267,13/2/2017,organico,organico,mobile,7,0,0,0,0,0,0,0
7420270922563394445,1486986463,13/2/2017,organico,organico,desktop,7,0,0,0,0,0,0,0
734006974809071966,1486992045,13/2/2017,organico,organico,desktop,7,0,0,0,0,0,0,0
2680680764309001204,1487003682,13/2/2017,organico,organico,mobile,7,0,0,0,0,0,0,0
7565353218396915364,1487022743,13/2/2017,organico,organico,mobile,7,0,0,0,0,0,0,0
7130979330523503727,1487021780,13/2/2017,organico,organico,desktop,7,0,0,0,0,0,0,0
6323473428740614435,1487020974,13/2/2017,direta,nenhum,desktop,7,0,0,0,0,0,0,0
6402479908731149320,1487049940,13/2/2017,organico,organico,mobile,7,0,0,0,0,0,0,0
8118524479899014824,1487047217,13/2/2017,organico,organico,mobile,7,0,0,0,0,0,0,0
4017678256415135779,1487021967,13/2/2017,direta,nenhum,desktop,7,0,0,0,0,0,0,0
12411535146334874,1487019517,13/2/2017,direta,nenhum,desktop,7,0,0,0,0,0,0,0
4743557578966039301,1487009369,13/2/2017,direta,nenhum,desktop,7,0,0,0,0,0,0,0
9320922789328934499,1487031695,13/2/2017,direta,nenhum,desktop,7,0,0,0,0,0,0,0
8958931822636341887,1486994212,13/2/2017,organico,organico,mobile,7,0,0,0,0,0,0,0
5074814390595678308,1486973877,13/2/2017,youTube,indicacao,mobile,7,0,0,0,0,0,0,0
8774662627238303863,1487003026,13/2/2017,youTube,indicacao,mobile,3,0,0,0,0,0,0,0
5148415199269514924,1486996625,13/2/2017,outros sites,indicacao,desktop,7,0,0,0,0,0,0,0
6055324388203131431,1487004416,13/2/2017,redes sociais,indicacao,desktop,7,0,0,0,0,0,0,0
7282998257608986241,1486985517,13/2/2017,outros sites,indicacao,desktop,5,0,1,0,0,0,0,0
1322998891240104064,1487010667,13/2/2017,direta,nenhum,mobile,5,0,1,0,0,0,0,0
6024248288935392965,1486976023,13/2/2017,direta,nenhum,desktop,5,0,2,0,0,0,0,0
6203692319555719889,1486984891,13/2/2017,direta,nenhum,mobile,6,0,1,0,0,0,0,0
9521259995252021141,1486997778,13/2/2017,direta,nenhum,desktop,5,0,1,1,0,0,0,0
764633995048073964,1487035763,13/2/2017,direta,nenhum,mobile,5,0,2,0,0,0,0,0
757691829894194794,1486974676,13/2/2017,direta,nenhum,desktop,6,0,0,1,0,0,0,0
1752883304916206994,1487013433,13/2/2017,direta,nenhum,desktop,7,0,0,0,0,0,0,0
4759813923408937510,1487020572,13/2/2017,direta,nenhum,desktop,7,0,0,0,0,0,0,0
222311079376590592,1487020374,13/2/2017,organico,organico,desktop,7,0,0,0,0,0,0,0
847740916508998276,1487012449,13/2/2017,organico,organico,tablet,7,0,0,0,0,0,0,0
378703121039070974,1487033570,13/2/2017,direta,nenhum,desktop,7,0,0,0,0,0,0,0
7855520906498401439,1487022696,13/2/2017,direta,nenhum,mobile,7,0,0,0,0,0,0,0
4337800032464728242,1487039889,13/2/2017,organico,organico,desktop,5,0,1,0,0,0,0,0
1955680814542843577,1487019519,13/2/2017,organico,organico,desktop,5,0,1,1,0,0,0,0
23234940142268332,1487023801,13/2/2017,organico,organico,tablet,5,0,1,0,0,0,0,0
1716789601962912623,1487019656,13/2/2017,organico,organico,desktop,6,0,0,1,0,0,0,0
2626804331187117497,1487023096,13/2/2017,organico,organico,desktop,5,0,1,0,0,0,0,0
32089307840758096,1486995833,13/2/2017,organico,organico,desktop,7,0,0,0,0,0,0,0
6592253883455514177,1487027308,13/2/2017,organico,organico,desktop,7,0,0,0,0,0,0,0
6304285962964096993,1487026271,13/2/2017,organico,organico,desktop,7,0,0,0,0,0,0,0
28677149753905717,1487049097,13/2/2017,organico,organico,desktop,7,0,0,0,0,0,0,0
7364617777910172637,1487013576,13/2/2017,organico,organico,desktop,7,0,0,0,0,0,0,0
2241423847686394260,1486983772,13/2/2017,organico,organico,mobile,7,0,0,0,0,0,0,0
6462673777417098458,1486998754,13/2/2017,organico,organico,desktop,7,0,0,0,0,0,0,0
1182289646556287838,1487015879,13/2/2017,organico,organico,desktop,6,0,2,0,0,0,0,0
4606346396429008394,1486995302,13/2/2017,organico,organico,desktop,6,0,1,0,0,0,0,0
9452929112375666433,1487011458,13/2/2017,organico,organico,desktop,7,0,1,0,0,0,0,0
3655593420110872933,1486983111,13/2/2017,organico,organico,desktop,5,0,2,1,0,0,0,0
4514869555039363249,1487017688,13/2/2017,organico,organico,desktop,6,0,1,1,0,0,0,0
7634897085866546110,1487018154,13/2/2017,direta,nenhum,desktop,6,0,1,0,0,0,0,0
7699048751167816559,1487023797,13/2/2017,direta,nenhum,mobile,7,0,1,0,0,0,0,0
8051640521830457882,1487015003,13/2/2017,direta,nenhum,desktop,7,0,1,0,0,0,0,0
5787210069091008178,1487021604,13/2/2017,direta,nenhum,desktop,6,0,1,0,0,0,0,0
5856487479807250997,1487008348,13/2/2017,direta,nenhum,mobile,6,0,2,0,0,0,0,0
2268288102619885373,1487037692,13/2/2017,organico,organico,desktop,7,0,1,0,0,0,0,0
2831263713612789732,1486990535,13/2/2017,direta,nenhum,desktop,7,0,1,0,0,0,0,0
5416899303878202472,1487007515,13/2/2017,organico,organico,mobile,6,0,1,0,0,0,0,0
369365729622922362,1486999687,13/2/2017,organico,organico,mobile,6,0,2,0,0,0,0,0
7768067456123564334,1486992700,13/2/2017,organico,organico,desktop,7,0,0,1,0,0,0,0
2586256217938165959,1486977893,13/2/2017,youTube,indicacao,mobile,7,0,1,0,0,0,0,0
7604210604329231930,1487024202,13/2/2017,organico,organico,mobile,8,0,0,0,0,0,0,0
2564901624419308297,1487055314,13/2/2017,organico,organico,desktop,8,0,0,0,0,0,0,0
3256917971272686177,1487054994,13/2/2017,redes sociais,indicacao,mobile,8,0,0,0,0,0,0,0
99434660116731381,1487020631,13/2/2017,organico,organico,desktop,8,0,0,0,0,0,0,0
9817034619436025180,1486979340,13/2/2017,organico,organico,mobile,8,0,0,0,0,0,0,0
5916731397667509883,1487057304,13/2/2017,organico,organico,desktop,8,0,0,0,0,0,0,0
3197533100947860058,1487040751,13/2/2017,direta,nenhum,desktop,8,0,0,0,0,0,0,0
6818425035172170157,1487021375,13/2/2017,direta,nenhum,desktop,8,0,0,0,0,0,0,0
1664473648428511127,1486973813,13/2/2017,organico,organico,desktop,7,0,0,0,0,0,0,0
234237418396919756,1487000492,13/2/2017,afiliados / parceiros,afiliado,desktop,8,0,0,0,0,0,0,0
9147658454781632928,1487022393,13/2/2017,organico,indicacao,desktop,8,0,0,0,0,0,0,0
6402479908731149320,1487050108,13/2/2017,organico,cpc / busca Paga,mobile,8,0,0,0,0,0,0,0
3075966109526774291,1487033894,13/2/2017,organico,organico,desktop,8,0,0,0,0,0,0,0
8351439117724235139,1487014951,13/2/2017,direta,nenhum,desktop,8,0,0,0,0,0,0,0
985229263177056121,1487053141,13/2/2017,organico,organico,mobile,8,0,0,0,0,0,0,0
54992646347862997,1487025433,13/2/2017,direta,nenhum,tablet,8,0,0,0,0,0,0,0
3152265780823617530,1486988756,13/2/2017,organico,organico,desktop,8,0,0,0,0,0,0,0
1110244800861542334,1487035197,13/2/2017,organico,indicacao,desktop,8,0,0,0,0,0,0,0
9907210389424938721,1486993700,13/2/2017,organico,organico,desktop,4,0,0,0,0,0,0,0
9147658454781632928,1487024984,13/2/2017,organico,indicacao,desktop,8,0,0,0,0,0,0,0
129552353961229273,1487034089,13/2/2017,organico,organico,mobile,8,0,0,0,0,0,0,0
3233685498496604950,1487037754,13/2/2017,organico,indicacao,desktop,8,0,0,0,0,0,0,0
8694481843030545239,1487049087,13/2/2017,redes sociais,indicacao,desktop,8,0,0,0,0,0,0,0
4671397023064282714,1487029251,13/2/2017,organico,organico,desktop,7,0,1,0,0,0,0,0
8969997518260580877,1487012290,13/2/2017,organico,organico,desktop,7,0,2,0,0,0,0,0
1379481087756633029,1487021180,13/2/2017,direta,nenhum,desktop,7,0,1,1,0,0,0,0
7280910755624744582,1487011820,13/2/2017,direta,nenhum,desktop,6,0,3,0,0,0,0,0
4373644232765548853,1487006137,13/2/2017,organico,organico,mobile,6,0,2,0,0,0,0,0
4010978661461704857,1486983237,13/2/2017,organico,organico,mobile,7,0,1,1,0,0,0,0
4734480538084138800,1487035646,13/2/2017,organico,organico,mobile,6,0,1,1,0,0,0,0
5525663314198738168,1487029036,13/2/2017,organico,organico,mobile,8,0,1,0,0,0,0,0
6639404537070986543,1486995445,13/2/2017,organico,organico,mobile,8,0,1,0,0,0,0,0
9680281378911529980,1487050325,13/2/2017,organico,organico,mobile,5,0,4,0,0,0,0,0
8777232236461681829,1486979646,13/2/2017,organico,organico,desktop,5,0,3,0,0,0,0,0
6819334765373318517,1486986268,13/2/2017,youTube,indicacao,mobile,5,0,2,0,0,0,0,0
2547105470369992495,1487011296,13/2/2017,organico,organico,desktop,9,0,0,0,0,0,0,0
5665602000458973263,1486980581,13/2/2017,organico,organico,desktop,9,0,0,0,0,0,0,0
3849362929480632662,1487034574,13/2/2017,organico,organico,desktop,9,0,0,0,0,0,0,0
836970070555852900,1487024239,13/2/2017,direta,nenhum,desktop,9,0,0,0,0,0,0,0
5083675015014437926,1487015787,13/2/2017,organico,organico,desktop,9,0,0,0,0,0,0,0
2165434829899232015,1486992165,13/2/2017,organico,organico,mobile,9,0,0,0,0,0,0,0
7609621147641868297,1486989387,13/2/2017,organico,organico,desktop,9,0,0,0,0,0,0,0
75376175442795748,1487038588,13/2/2017,organico,indicacao,desktop,9,0,0,0,0,0,0,0
3202264606338377500,1487008070,13/2/2017,youTube,indicacao,mobile,4,0,0,0,0,0,0,0
7643108640462111787,1487019906,13/2/2017,redes sociais,indicacao,desktop,9,0,0,0,0,0,0,0
4266000636239518875,1486986267,13/2/2017,direta,nenhum,desktop,6,0,3,0,0,0,0,0
4972068835599505933,1487017682,13/2/2017,direta,nenhum,desktop,6,0,1,1,0,0,0,0
6100621122069904410,1486983542,13/2/2017,direta,nenhum,desktop,7,0,1,1,0,0,0,0
1664473648428511127,1486979130,13/2/2017,organico,organico,desktop,5,0,1,1,0,0,0,0
716776345712307368,1487034244,13/2/2017,organico,organico,desktop,7,0,1,0,0,0,0,0
8665107340223704009,1487009117,13/2/2017,direta,nenhum,desktop,7,0,1,0,0,0,0,0
1313454485513219642,1486999521,13/2/2017,outros sites,cpm / display,desktop,9,0,0,0,0,0,0,0
1274308862246758287,1487002881,13/2/2017,direta,nenhum,desktop,9,0,0,0,0,0,0,0
5687667730920600613,1486988605,13/2/2017,organico,organico,desktop,9,0,0,0,0,0,0,0
217188275236417745,1487037723,13/2/2017,direta,nenhum,desktop,9,0,0,0,0,0,0,0
9253666522217784407,1487049740,13/2/2017,direta,nenhum,desktop,9,0,0,0,0,0,0,0
8077438096737255867,1487013263,13/2/2017,direta,nenhum,mobile,8,0,1,0,0,0,0,0
981614666022405650,1486979585,13/2/2017,organico,organico,desktop,6,0,1,1,0,0,0,0
8007047927292190786,1487042718,13/2/2017,organico,organico,desktop,9,0,1,0,0,0,0,0
6301374009020563338,1487020247,13/2/2017,organico,organico,desktop,8,0,1,0,0,0,0,0
1033600596010254163,1487012047,13/2/2017,direta,nenhum,desktop,9,0,0,0,1,0,0,0
921271576352201900,1487002679,13/2/2017,direta,nenhum,desktop,8,0,1,0,0,0,0,0
9147603297592723891,1487054692,13/2/2017,direta,nenhum,desktop,8,0,1,1,0,0,0,0
6528224411271085797,1486997376,13/2/2017,organico,organico,desktop,8,0,2,0,0,0,0,0
6100621122069904410,1486986590,13/2/2017,direta,nenhum,desktop,7,0,2,1,0,0,0,0
3151283384016305755,1487042980,13/2/2017,outros sites,indicacao,desktop,7,0,2,0,0,0,0,0
287416446112012675,1487019684,13/2/2017,direta,nenhum,desktop,8,0,1,0,0,0,0,0
366796863244619267,1487031873,13/2/2017,direta,nenhum,desktop,7,0,2,0,0,0,0,0
7480463888744988812,1487014090,13/2/2017,direta,nenhum,desktop,6,0,4,0,0,0,0,0
1092875707001800914,1487053772,13/2/2017,direta,nenhum,mobile,8,0,1,0,0,0,0,0
7848704329054977629,1487012768,13/2/2017,organico,organico,desktop,9,0,1,0,0,0,0,0
1429990945500722210,1487039715,13/2/2017,direta,nenhum,desktop,8,0,1,0,0,0,0,0
1565809166007497955,1487041389,13/2/2017,organico,organico,desktop,8,0,1,0,0,0,0,0
1714394257320626987,1487028611,13/2/2017,youTube,indicacao,mobile,7,0,3,0,0,0,0,0
8408281783535347137,1487042110,13/2/2017,organico,organico,desktop,10,0,0,0,0,0,0,0
3212425485146066945,1487013430,13/2/2017,organico,organico,desktop,10,0,0,0,0,0,0,0
3311764782535836913,1487014472,13/2/2017,organico,organico,desktop,10,0,0,0,0,0,0,0
9460107962666349732,1487028141,13/2/2017,organico,organico,desktop,10,0,0,0,0,0,0,0
5004204272608279977,1487029856,13/2/2017,organico,indicacao,desktop,10,0,0,0,0,0,0,0
903062956675828133,1487018544,13/2/2017,organico,organico,desktop,10,0,0,0,0,0,0,0
5746751549775709016,1487035819,13/2/2017,direta,nenhum,mobile,10,0,0,0,0,0,0,0
9530011325522794445,1487021415,13/2/2017,direta,nenhum,desktop,10,0,0,0,0,0,0,0
3722891448138971677,1487008253,13/2/2017,direta,nenhum,desktop,10,0,0,0,0,0,0,0
508410176323662721,1487022797,13/2/2017,organico,organico,tablet,10,0,0,0,0,0,0,0
8779234976856374074,1487011436,13/2/2017,youTube,indicacao,mobile,10,0,0,0,0,0,0,0
6048405928211971947,1487029295,13/2/2017,organico,organico,desktop,9,0,1,0,0,0,0,0
5452153551448453247,1487050010,13/2/2017,organico,organico,desktop,7,0,3,0,0,0,0,0
6707391524281855160,1487057078,13/2/2017,organico,organico,desktop,9,0,1,0,0,0,0,0
9519277842329006188,1487011104,13/2/2017,organico,organico,desktop,9,0,2,0,0,0,0,0
8281964498615814965,1486985063,13/2/2017,organico,organico,desktop,9,0,2,0,0,0,0,0
5715823389539398811,1487005071,13/2/2017,organico,organico,desktop,8,0,3,0,0,0,0,0
279451991611389263,1487027027,13/2/2017,organico,indicacao,desktop,8,0,3,0,0,0,0,0
7432699007940186227,1487049627,13/2/2017,organico,organico,desktop,10,0,1,0,0,0,0,0
84926153639252180,1487027677,13/2/2017,organico,organico,desktop,8,0,2,0,0,0,0,0
42527688834155926,1487000802,13/2/2017,organico,organico,desktop,6,0,4,1,0,0,0,0
4452993307413366913,1487032581,13/2/2017,organico,organico,mobile,10,0,1,0,0,0,0,0
5661030188947367146,1487050878,13/2/2017,organico,organico,desktop,9,0,1,1,0,0,0,0
851401837680902499,1487001427,13/2/2017,organico,organico,mobile,11,0,0,0,0,0,0,0
1069517414093026466,1487013270,13/2/2017,organico,organico,desktop,11,0,0,0,0,0,0,0
7624765574151527973,1486998911,13/2/2017,organico,organico,mobile,11,0,0,0,0,0,0,0
4433341009988917926,1487018573,13/2/2017,organico,organico,desktop,11,0,0,0,0,0,0,0
7132015811944987714,1487006724,13/2/2017,organico,organico,desktop,11,0,0,0,0,0,0,0
7117170482188143908,1487003172,13/2/2017,organico,cpc / busca Paga,mobile,11,0,0,0,0,0,0,0
5724662143003001644,1487001623,13/2/2017,direta,nenhum,desktop,11,0,0,0,0,0,0,0
985229263177056121,1487027432,13/2/2017,organico,organico,mobile,11,0,0,0,0,0,0,0
30596413607230095,1487029542,13/2/2017,direta,nenhum,desktop,10,0,0,0,0,0,0,0
247339715281285706,1486989845,13/2/2017,organico,organico,desktop,11,0,0,0,0,0,0,0
1066803220545779798,1487008101,13/2/2017,organico,organico,desktop,11,0,0,0,0,0,0,0
6305723928957497105,1486979219,13/2/2017,youTube,indicacao,mobile,5,0,0,0,0,0,0,0
6468955367097389315,1487015372,13/2/2017,organico,organico,desktop,8,0,4,0,0,0,0,0
3061732771638394811,1487002467,13/2/2017,organico,organico,desktop,10,0,1,0,0,0,0,0
2751354013646268533,1487054253,13/2/2017,direta,nenhum,desktop,10,0,1,0,0,0,0,0
7282998257608986241,1487035292,13/2/2017,outros sites,indicacao,desktop,8,0,2,0,0,0,0,0
178408778688836088,1486988316,13/2/2017,organico,indicacao,mobile,8,0,4,0,0,0,0,0
737776825882948638,1486976700,13/2/2017,organico,indicacao,desktop,10,0,0,2,0,0,0,0
3669325421906261409,1487000481,13/2/2017,afiliados / parceiros,afiliado,desktop,12,0,0,0,0,0,0,0
955337408420130519,1487055920,13/2/2017,organico,indicacao,desktop,8,0,4,0,0,0,0,0
9006674589877323297,1487028377,13/2/2017,direta,nenhum,desktop,12,0,0,0,0,0,0,0
3363554164922232686,1487007689,13/2/2017,organico,organico,mobile,10,0,2,0,0,0,0,0
9941357171881947386,1487054320,13/2/2017,organico,organico,tablet,12,0,0,0,0,0,0,0
8247466812182976632,1487019708,13/2/2017,organico,organico,desktop,12,0,0,0,0,0,0,0
2423430098265579126,1487044785,13/2/2017,organico,organico,desktop,10,0,1,1,0,0,0,0
5643583261169080804,1486980568,13/2/2017,organico,organico,desktop,8,0,2,1,0,0,0,0
1442960211530041793,1487025491,13/2/2017,organico,organico,desktop,8,0,1,2,1,0,0,0
6218917791895202821,1487016811,13/2/2017,direta,nenhum,desktop,10,0,1,1,0,1,44.79,2
1226315099595231839,1487006844,13/2/2017,organico,organico,mobile,13,0,0,0,0,0,0,0
7243862516295110308,1487045386,13/2/2017,organico,organico,desktop,13,0,0,0,0,0,0,0
6403469350448344246,1486998580,13/2/2017,organico,organico,mobile,13,0,0,0,0,0,0,0
9192111780933060335,1487038264,13/2/2017,organico,indicacao,desktop,10,0,2,0,0,0,0,0
343104487250705794,1487007750,13/2/2017,organico,organico,desktop,12,0,1,0,0,0,0,0
7282998257608986241,1487045257,13/2/2017,outros sites,indicacao,desktop,9,0,2,0,0,0,0,0
297279376128688734,1487004242,13/2/2017,direta,nenhum,desktop,10,0,2,1,0,0,0,0
8573686307737719825,1487054362,13/2/2017,organico,organico,mobile,8,0,3,0,0,0,0,0
6282557452509758981,1486977528,13/2/2017,direta,nenhum,desktop,9,0,4,0,0,0,0,0
2117830651135515330,1487058143,13/2/2017,organico,organico,mobile,9,0,2,0,0,0,0,0
5444158899267153443,1487004290,13/2/2017,organico,organico,mobile,7,0,6,0,0,0,0,0
7813149961404844386,1487009243,13/2/2017,direta,nenhum,desktop,13,0,0,0,0,1,34.99,2
1285137808569536764,1487009782,13/2/2017,direta,nenhum,desktop,11,0,1,1,0,1,1.99,2
2653585623975480284,1486998482,13/2/2017,organico,organico,desktop,11,0,1,0,0,0,0,0
2349155614357381457,1486984646,13/2/2017,organico,organico,desktop,13,0,0,0,0,0,0,0
5378381072688847399,1486992657,13/2/2017,organico,organico,desktop,12,0,0,1,0,0,0,0
3822192567131747121,1486994406,13/2/2017,youTube,indicacao,mobile,10,0,1,1,0,0,0,0
232032117395586565,1487040968,13/2/2017,youTube,indicacao,desktop,11,0,1,0,0,0,0,0
7738780096216376050,1487006232,13/2/2017,direta,nenhum,mobile,12,0,1,0,0,0,0,0
8288030684307077249,1487015681,13/2/2017,organico,organico,desktop,12,0,1,1,0,0,0,0
6865846675345572401,1487015477,13/2/2017,organico,organico,desktop,10,0,3,1,0,0,0,0
5247235204866083948,1487055527,13/2/2017,organico,organico,mobile,11,0,1,1,0,0,0,0
7111588054281746,1487035087,13/2/2017,direta,nenhum,desktop,7,0,0,0,0,0,0,0
4806249322654029788,1487004360,13/2/2017,organico,indicacao,desktop,14,0,0,0,0,0,0,0
8450031941222264976,1487010410,13/2/2017,direta,nenhum,desktop,10,0,2,2,0,0,0,0
2319417487130397709,1487027126,13/2/2017,outros sites,cpm / display,desktop,10,0,3,0,0,0,0,0
4452993307413366913,1487027072,13/2/2017,organico,organico,mobile,10,0,4,0,0,0,0,0
9192767563778909597,1487015285,13/2/2017,organico,organico,mobile,12,0,1,1,0,0,0,0
5816233610069306797,1487009575,13/2/2017,direta,nenhum,desktop,12,0,1,0,0,0,0,0
8273760292743373211,1487024126,13/2/2017,direta,nenhum,desktop,11,0,2,0,0,0,0,0
9472358664434776211,1487031102,13/2/2017,direta,nenhum,desktop,11,0,2,1,0,0,0,0
7573131644996836162,1487042033,13/2/2017,direta,nenhum,desktop,10,0,2,1,0,0,0,0
1285137808569536764,1487017996,13/2/2017,direta,nenhum,desktop,12,0,1,1,0,1,55.99,2
777779185901813761,1487038972,13/2/2017,organico,organico,mobile,14,0,0,0,0,0,0,0
4272944756844071877,1487051121,13/2/2017,organico,organico,desktop,12,0,1,0,0,0,0,0
6873565845178712190,1487030334,13/2/2017,organico,organico,desktop,14,0,0,0,0,0,0,0
1007381091974850784,1487023815,13/2/2017,direta,nenhum,desktop,10,0,2,1,0,0,0,0
9315864935099297923,1487036736,13/2/2017,organico,indicacao,desktop,12,0,1,1,0,0,0,0
9436139361286694401,1486992666,13/2/2017,redes sociais,indicacao,desktop,8,0,4,0,0,0,0,0
9183704062633044465,1487043508,13/2/2017,organico,organico,mobile,12,0,3,0,0,0,0,0
8869037210969488603,1487052125,13/2/2017,organico,organico,desktop,11,0,2,0,0,0,0,0
3631754747379144583,1487049310,13/2/2017,organico,organico,tablet,15,0,0,0,0,0,0,0
5923695400832549543,1486980850,13/2/2017,organico,organico,desktop,10,0,5,0,0,0,0,0
729320577629005481,1487038695,13/2/2017,direta,nenhum,desktop,10,0,2,2,0,0,0,0
116321900136145823,1487019938,13/2/2017,direta,nenhum,desktop,11,0,3,0,0,0,0,0
6881847803337076972,1487029249,13/2/2017,organico,organico,desktop,11,0,4,0,0,0,0,0
9267976295139746909,1487010441,13/2/2017,direta,nenhum,desktop,12,0,2,0,0,0,0,0
9009200372876451598,1487026192,13/2/2017,organico,organico,desktop,15,0,0,0,0,0,0,0
7558621052603942180,1487040420,13/2/2017,organico,organico,mobile,13,0,2,0,0,0,0,0
6371318804253656634,1486999792,13/2/2017,organico,organico,tablet,9,0,2,1,1,0,0,0
9324730757292154143,1487006963,13/2/2017,organico,organico,desktop,11,0,4,0,0,0,0,0
4232448158347572862,1486985700,13/2/2017,direta,nenhum,desktop,13,0,2,0,0,0,0,0
7517465993861008690,1487027949,13/2/2017,organico,organico,desktop,13,0,4,0,0,0,0,0
6489855455717655094,1487042169,13/2/2017,organico,organico,desktop,16,0,3,1,0,0,0,0
4678086224032990367,1486994426,13/2/2017,direta,nenhum,desktop,14,0,6,0,0,0,0,0
8458936858185830911,1487033616,13/2/2017,direta,nenhum,desktop,10,0,0,0,0,0,0,0
1866702565695015056,1487003584,13/2/2017,direta,nenhum,desktop,18,0,2,0,0,0,0,0
9153223089524059622,1487046264,13/2/2017,direta,nenhum,desktop,20,0,0,0,0,0,0,0
6218917791895202821,1487012064,13/2/2017,direta,nenhum,desktop,18,0,1,1,0,0,0,0
7230430554273149935,1487038347,13/2/2017,organico,organico,mobile,13,0,5,1,1,0,0,0
590753410914509380,1486991170,13/2/2017,organico,organico,mobile,20,0,0,0,0,0,0,0
343104487250705794,1487028972,13/2/2017,organico,organico,desktop,16,0,2,1,0,1,159.96,2
5231288478613007050,1487044441,13/2/2017,organico,cpc / busca Paga,desktop,11,0,6,0,0,0,0,0
4155718208344657907,1486991520,13/2/2017,youTube,indicacao,mobile,17,0,0,2,1,0,0,0
2353860485029119366,1487031742,13/2/2017,organico,organico,desktop,13,0,5,0,0,0,0,0
4261175026196204671,1487015886,13/2/2017,organico,organico,desktop,15,0,6,0,0,0,0,0
5811224389897344408,1487015688,13/2/2017,organico,organico,tablet,15,0,3,0,0,0,0,0
4792411607866172207,1487024563,13/2/2017,organico,organico,desktop,20,0,0,1,0,1,89.9,2
4414605948249173588,1487028068,13/2/2017,direta,nenhum,desktop,17,0,4,0,0,0,0,0
6646759887922422098,1487018807,13/2/2017,organico,organico,mobile,19,0,1,1,0,0,0,0
3750480978272704589,1487002071,13/2/2017,direta,nenhum,desktop,18,0,2,1,0,0,0,0
430094899859964214,1487001849,13/2/2017,direta,nenhum,desktop,16,0,2,2,0,1,89.58,2
279451991611389263,1487037910,13/2/2017,organico,indicacao,desktop,15,0,4,2,0,0,0,0
1224959988922566280,1487007892,13/2/2017,organico,organico,desktop,16,0,4,0,0,0,0,0
396359883998054553,1486985124,13/2/2017,direta,nenhum,desktop,16,0,3,1,0,0,0,0
516029554085114001,1487031192,13/2/2017,organico,organico,desktop,1,1,0,0,0,0,0,0
7126493408097405388,1486987306,13/2/2017,organico,organico,desktop,1,1,0,0,0,0,0,0
8231888767175759384,1487039927,13/2/2017,direta,nenhum,mobile,1,1,0,0,0,0,0,0
9375844541471343588,1487038247,13/2/2017,afiliados / parceiros,afiliado,desktop,1,1,0,0,0,0,0,0
5856975698633111286,1487019539,13/2/2017,direta,nenhum,desktop,1,1,0,0,0,0,0,0
1541739648645769799,1487002793,13/2/2017,organico,organico,desktop,1,1,0,0,0,0,0,0
312911754377599523,1487030375,13/2/2017,organico,organico,desktop,1,1,0,0,0,0,0,0
8118524479899014824,1487047183,13/2/2017,direta,nenhum,mobile,1,1,0,0,0,0,0,0
2840155464434051520,1487006964,13/2/2017,direta,nenhum,desktop,1,1,0,0,0,0,0,0
2462916072606294336,1487028141,13/2/2017,direta,nenhum,mobile,1,1,0,0,0,0,0,0
2045766464274444534,1486974198,13/2/2017,afiliados / parceiros,afiliado,desktop,1,1,0,0,0,0,0,0
9202283451508638077,1487024041,13/2/2017,direta,nenhum,desktop,1,1,0,0,0,0,0,0
2462916072606294336,1487032287,13/2/2017,direta,nenhum,mobile,1,1,0,0,0,0,0,0
23705603852463669,1487024904,13/2/2017,direta,nenhum,mobile,1,1,0,0,0,0,0,0
740765739303699128,1487017068,13/2/2017,direta,nenhum,desktop,1,1,0,0,0,0,0,0
2911134923507351550,1487029812,13/2/2017,direta,nenhum,mobile,1,1,0,0,0,0,0,0
9401103381361721703,1487029899,13/2/2017,direta,nenhum,desktop,1,1,0,0,0,0,0,0
517967096041028653,1487017931,13/2/2017,direta,nenhum,desktop,1,1,0,0,0,0,0,0
485625481861171268,1487002298,13/2/2017,afiliados / parceiros,afiliado,desktop,1,1,0,0,0,0,0,0
881300780141841914,1487040603,13/2/2017,organico,organico,mobile,1,1,0,0,0,0,0,0
9040335201795234932,1487033737,13/2/2017,organico,organico,desktop,1,1,0,0,0,0,0,0
6274233113745998255,1487034227,13/2/2017,direta,nenhum,desktop,1,1,0,0,0,0,0,0
7812264878587179933,1487027867,13/2/2017,organico,organico,desktop,1,1,0,0,0,0,0,0
443151489653321027,1487047067,13/2/2017,organico,organico,desktop,1,1,0,0,0,0,0,0
4855702798974304218,1487001642,13/2/2017,organico,organico,desktop,1,1,0,0,0,0,0,0
494325383615849039,1487026284,13/2/2017,organico,organico,desktop,1,1,0,0,0,0,0,0
