ID_Cliente_Digital,ID_Sesion_Web,Fecha_Sesion,Origen_Trafico,Medio_Trafico,Tipo_Dispositivo,Num_Paginas_Vistas,Indicador_Rebote,Productos_Vistos,Agregados_Carrito,Inicios_Checkout,Compras_Completadas,Ingresos,Num_Transacciones
4.859805291164005e+18,1487015785,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
7.745711459703521e+18,1487028049,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
4.611782349691506e+18,1487011000,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
6.039705985155199e+17,1486999385,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
2.0417331939072553e+18,1487037788,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
4.2784028524613775e+18,1487037966,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
1.0911072961168146e+18,1487037895,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
2.5430963807409664e+17,1487019562,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
9.444239912989288e+18,1487020568,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
3.929724367580298e+17,1487033910,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
5.072734576675969e+18,1487026757,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
6.505984654397724e+18,1487051019,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
2.2860577006834864e+16,1486985987,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
6.834506339550863e+18,1487053524,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
1.0363677838647308e+18,1486985173,13/2/2017,Orgánico,Orgánico,Móvil,1,Con rebote,0,0,0,0,0.0,0
8.382602040368736e+18,1487055151,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
3.08765289980418e+18,1487008728,13/2/2017,Orgánico,Orgánico,Móvil,1,Con rebote,0,0,0,0,0.0,0
7.310381665010031e+18,1486980526,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
1.578716456927517e+18,1487054156,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
5.331615991983365e+18,1487052391,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
9.44559146092915e+16,1487054482,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
7.953191419453491e+18,1486979241,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
9.249116999958397e+18,1486987442,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
4.276732646922384e+18,1486982575,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
1.1324415079113988e+18,1486985744,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
8.125432077037066e+17,1487033691,13/2/2017,Orgánico,Orgánico,Móvil,1,Con rebote,0,0,0,0,0.0,0
1.0241158122272483e+18,1486980097,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
8.534149355753876e+18,1486993981,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
9.596106786868816e+18,1487003926,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
9.541846208668097e+18,1487005831,13/2/2017,Orgánico,Orgánico,Móvil,1,Con rebote,0,0,0,0,0.0,0
2.2822767478768215e+18,1486990792,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
8.832528847825346e+18,1487002604,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
4.494865007667991e+18,1487002856,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
9.125732008336506e+18,1486987054,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
6.731584876342001e+18,1486999820,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
8.592140482029267e+18,1487040292,13/2/2017,Orgánico,Orgánico,Tableta,1,Con rebote,0,0,0,0,0.0,0
8.250446069193879e+18,1487005679,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
7.871405962094515e+17,1486998593,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
3.839968048416324e+18,1486988417,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
4.1033675690991034e+17,1486994736,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
7.59822786742394e+18,1486978705,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
2.852259978612653e+18,1486998518,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
3.741749099986168e+18,1487027076,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
2.433649716825901e+18,1486984052,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
8.856919348806298e+16,1487015314,13/2/2017,Orgánico,Orgánico,Móvil,1,Con rebote,0,0,0,0,0.0,0
4.781767541372154e+18,1486991653,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
4.956503104627356e+18,1486973369,13/2/2017,Orgánico,Orgánico,Móvil,1,Con rebote,0,0,0,0,0.0,0
1.1722696651726316e+18,1487004393,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
2.0312090040927488e+18,1487002632,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
8.222216419604953e+18,1486982343,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
6.552755231220204e+18,1487027704,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
6.831588877724904e+18,1487053351,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
6.157858490769688e+18,1487026090,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
6.542509063895936e+17,1487026482,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
9.334726955293026e+18,1486991459,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
8.714865641813741e+18,1487030077,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
1.5086999306670637e+17,1487019819,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
7.855332321142722e+18,1486990716,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
3.6909423136466744e+18,1487000008,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
2.2756401317227105e+18,1487010106,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
3.717116795271427e+18,1486985083,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
6.10582708201556e+18,1486986202,13/2/2017,YouTube,Recomendación,Móvil,1,Con rebote,0,0,0,0,0.0,0
2.7014520580533376e+18,1486986863,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
1.2572857501597983e+18,1487017938,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
8.908949451556771e+18,1487003824,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
2.7943831178307203e+17,1487008527,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
2.670535312110604e+18,1486998383,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
6.496148323901293e+18,1487003735,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
1.1186255935726828e+18,1486984339,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
2.334887169683976e+17,1487014278,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
5.426253849722049e+18,1487007749,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
7.220613705307185e+18,1486989563,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
3.8026855901736525e+17,1486987259,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
1.2624556333704535e+18,1486996789,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
9.877431811424512e+17,1487056313,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
5.010839213582696e+17,1486988977,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
6.86585659351101e+18,1486984371,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
4.5948338709190287e+18,1487006249,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
7.2630421787718e+18,1487052517,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
9.634634735420865e+18,1487055731,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
1.5087917686609754e+18,1486980279,13/2/2017,YouTube,Recomendación,Tableta,1,Con rebote,0,0,0,0,0.0,0
3.358846920327496e+18,1487049148,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
5.785107167227459e+17,1487002802,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
1.990560187117762e+18,1487003579,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
7.36438474741971e+18,1487045168,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
6.353000594913567e+18,1487002451,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
5.673401574174857e+18,1486976867,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
4.2100690871303455e+18,1487005506,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
5.185444901030961e+18,1486999054,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
1.3500307427844268e+18,1487023504,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
6.645816458856954e+17,1487004843,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
9.906758920774535e+18,1487025967,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
1.2643008547944184e+18,1486979369,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
5.526751945106592e+18,1486994483,13/2/2017,YouTube,Recomendación,Móvil,1,Con rebote,0,0,0,0,0.0,0
4.278257986018843e+17,1486989210,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
6.46202471419816e+18,1486979954,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
6.821623964859537e+18,1486975642,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
5.774493668513691e+16,1486978749,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
6.858390165230392e+18,1486974743,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
4.420364158297927e+18,1487017591,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
2.727705384139276e+18,1487049594,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
8.501948394715375e+18,1487054822,13/2/2017,YouTube,Recomendación,Móvil,1,Con rebote,0,0,0,0,0.0,0
6.53622021920846e+18,1487008296,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
3.545194625175032e+18,1487004472,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
6.092572527061942e+17,1487003681,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
9.843714249384192e+18,1487010231,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
8.817703660089207e+18,1487009161,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
5.910555188799919e+18,1486984768,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
4.030245584471231e+18,1487014282,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
8.339740798035195e+18,1487017632,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
9.676278492097253e+18,1487008308,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
5.348460064258696e+18,1486989488,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
2.2923963719373335e+18,1487018919,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
1.307750271105519e+18,1486987768,13/2/2017,Orgánico,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
6.043590789804259e+18,1487013681,13/2/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
8.998033446422047e+18,1487050982,13/2/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
3.708841221306157e+18,1487011940,13/2/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
1.0146417067518238e+17,1487049111,13/2/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
3.4289543284787594e+18,1487015661,13/2/2017,Orgánico,CPC & Búsqueda pagada,Escritorio,1,Con rebote,0,0,0,0,0.0,0
2.7517536743405472e+17,1487005017,13/2/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
4.122080784289162e+18,1487014093,13/2/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
9.333524852574368e+18,1487049887,13/2/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
2.7092952665312005e+18,1487018132,13/2/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
3.213007487758055e+17,1487029954,13/2/2017,Orgánico,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
3.4289543284787594e+18,1486999807,13/2/2017,Orgánico,CPC & Búsqueda pagada,Escritorio,1,Con rebote,0,0,0,0,0.0,0
9.542204313754489e+18,1487030465,13/2/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
4.924813429910419e+18,1487047951,13/2/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
3.404435547562826e+18,1487016771,13/2/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
2.9244123643148856e+18,1487001970,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
6.297377450133304e+17,1487013846,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
4.479660521463015e+17,1487013248,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
6.429586740524115e+18,1486980904,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
6.31268265602189e+18,1487041944,13/2/2017,Orgánico,Orgánico,Móvil,1,Con rebote,0,0,0,0,0.0,0
1.531260358572501e+18,1487010264,13/2/2017,Orgánico,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
8.802178703751119e+18,1487052740,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
7.013201937681508e+17,1487005746,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
3.711497841802032e+17,1486993425,13/2/2017,Orgánico,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
4.552093973870372e+18,1487044962,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
3.543502869979065e+18,1487027724,13/2/2017,Redes Sociales,Recomendación,Móvil,1,Con rebote,0,0,0,0,0.0,0
1.3137034153578056e+18,1487037780,13/2/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
2.7563191767325776e+16,1487029014,13/2/2017,Orgánico,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
5.363873580939084e+18,1487054312,13/2/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
2.111413543529465e+18,1487028184,13/2/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
3.375200426645079e+18,1487028894,13/2/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
6.0476406517613e+18,1487028666,13/2/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
4.734480538084138e+18,1487041540,13/2/2017,Orgánico,Orgánico,Móvil,1,Con rebote,0,0,0,0,0.0,0
4.121747759436641e+18,1487007293,13/2/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
4.734480538084138e+18,1487046027,13/2/2017,Orgánico,Orgánico,Móvil,1,Con rebote,0,0,0,0,0.0,0
4.810950030602976e+17,1486998623,13/2/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
3.343325049308748e+18,1487000030,13/2/2017,Directo,Ninguno,Tableta,1,Con rebote,0,0,0,0,0.0,0
2.8741644611201267e+17,1487022753,13/2/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
2.7069227738811904e+18,1487022317,13/2/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
8.397376026688096e+18,1487012827,13/2/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
5.166086340276265e+18,1487038342,13/2/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
4.326556215987325e+17,1487041736,13/2/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
4.496817709844133e+18,1487032330,13/2/2017,Otros sitios,CPM & Display,Escritorio,1,Con rebote,0,0,0,0,0.0,0
9.724382813910323e+17,1487011241,13/2/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
5.970022128692573e+18,1487034188,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
2.3006658079184008e+18,1487053032,13/2/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
3.0189698747958584e+18,1486996644,13/2/2017,Redes Sociales,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
6.863440119341287e+18,1487046047,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
8.133449734535427e+18,1487050940,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
1.8235439745243105e+18,1487056987,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
2.4125264271912714e+18,1487040697,13/2/2017,Orgánico,Orgánico,Móvil,1,Con rebote,0,0,0,0,0.0,0
8.225077922750253e+17,1487005402,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
2.5173262969067643e+18,1487007567,13/2/2017,Orgánico,Orgánico,Móvil,1,Con rebote,0,0,0,0,0.0,0
4.801381622609275e+18,1487038335,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
7.329131061540608e+18,1487027617,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
4.26685779086596e+18,1487030906,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
5.057412050599868e+18,1486994255,13/2/2017,Orgánico,Orgánico,Móvil,1,Con rebote,0,0,0,0,0.0,0
4.479487652285471e+18,1486993013,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
8.761780238764491e+18,1487052144,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
6.294884680403454e+18,1486997457,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
1.5838866099132436e+18,1486985729,13/2/2017,Orgánico,Orgánico,Móvil,1,Con rebote,0,0,0,0,0.0,0
4.610614027030431e+18,1487056205,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
3.045312204821333e+18,1487016563,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
2.0636396143121477e+18,1487019427,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
8.068726024609878e+18,1486988322,13/2/2017,Orgánico,Orgánico,Móvil,1,Con rebote,0,0,0,0,0.0,0
8.452006191106858e+18,1487001308,13/2/2017,Orgánico,Orgánico,Móvil,1,Con rebote,0,0,0,0,0.0,0
2.7330011310061446e+17,1487029922,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
4.341311419510258e+18,1487037671,13/2/2017,Orgánico,Orgánico,Móvil,1,Con rebote,0,0,0,0,0.0,0
2.5504219583215165e+18,1486987459,13/2/2017,Orgánico,Orgánico,Móvil,1,Con rebote,0,0,0,0,0.0,0
5.109283020107827e+18,1486998521,13/2/2017,Orgánico,Orgánico,Móvil,1,Con rebote,0,0,0,0,0.0,0
7.336345816584791e+17,1486980121,13/2/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
8.892671218280064e+18,1487041778,13/2/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
3.31102160620434e+18,1487005242,13/2/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
7.618919098848117e+16,1486978690,13/2/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
3.3237198197956147e+18,1487030869,13/2/2017,Orgánico,CPC & Búsqueda pagada,Escritorio,1,Con rebote,0,0,0,0,0.0,0
1.6820008211194716e+18,1487025141,13/2/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
9.21271576352202e+17,1487000372,13/2/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
6.016998853891361e+17,1487028589,13/2/2017,Otros sitios,CPM & Display,Escritorio,1,Con rebote,0,0,0,0,0.0,0
6.170596053175674e+18,1487027072,13/2/2017,Orgánico,Orgánico,Móvil,1,Con rebote,0,0,0,0,0.0,0
2.83126371361279e+18,1486994211,13/2/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
3.877662166463811e+18,1487006987,13/2/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
2.9503278473853143e+18,1487026982,13/2/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
7.871387188705678e+18,1487040409,13/2/2017,Orgánico,Orgánico,Móvil,1,Con rebote,0,0,0,0,0.0,0
1.099383459088116e+17,1487036752,13/2/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
3.1835582172878715e+18,1486991709,13/2/2017,Orgánico,CPC & Búsqueda pagada,Móvil,1,Con rebote,0,0,0,0,0.0,0
2.7517536743405472e+17,1487007724,13/2/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
8.977752214150853e+17,1486990848,13/2/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
4.51481747174432e+18,1487021682,13/2/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
7.746458887826478e+18,1487026652,13/2/2017,Orgánico,Orgánico,Móvil,1,Con rebote,0,0,0,0,0.0,0
4.1381770818933217e+18,1487016944,13/2/2017,Orgánico,Orgánico,Móvil,1,Con rebote,0,0,0,0,0.0,0
5707458431338122.0,1487034285,13/2/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
4.252510115570133e+18,1487030656,13/2/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
8.975251049689634e+18,1487015100,13/2/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
1.1097014429034092e+18,1487021296,13/2/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
6.90996332450529e+18,1487019408,13/2/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
9.320922789328935e+18,1487054847,13/2/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
3.974242641358805e+18,1487043142,13/2/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
3.806697586474284e+18,1487008084,13/2/2017,Otros sitios,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
6.462429071230672e+18,1486987019,13/2/2017,Orgánico,Orgánico,Escritorio,1,Con rebote,0,0,0,0,0.0,0
9.192337603017885e+18,1487041309,13/2/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
1.3811221003933668e+18,1486992612,13/2/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
3.525537916960844e+18,1487013416,13/2/2017,Orgánico,Orgánico,Móvil,1,Con rebote,0,0,0,0,0.0,0
3.525537916960844e+18,1487004644,13/2/2017,Orgánico,Orgánico,Móvil,1,Con rebote,0,0,0,0,0.0,0
2.958670304005364e+18,1487013707,13/2/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
8.886934238854906e+18,1486996019,13/2/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
4.738340061373641e+18,1486988775,13/2/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
7.424884164111127e+18,1487021538,13/2/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
7.643108640462111e+18,1487030461,13/2/2017,Redes Sociales,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
